~id,~label,name:String,dosage:String
41488,treatment,nasacort,{'two sprays each nostril': 2}
41489,treatment,strattera,"{'40.0 mg': 4, '1 x 25 mg': 1}"
41490,treatment,8 hours of sleep,{'yes': 1}
41491,treatment,ginger tea,{'1': 2}
41492,treatment,amitriptyline,{'1 X 50 Mg': 10}
41493,treatment,zonisamide,{'300mg': 10}
41494,treatment,imuran,{'2x 50mg': 2}
41495,treatment,medrol,{'32mg': 2}
41496,treatment,infliximab,"{'250ml': 30, '700mg': 3}"
41497,treatment,oil of oregano,{'4 drops': 2}
41498,treatment,midrodine,{'5 mg at bed': 42}
41499,treatment,midrodine,{'5 mg at bed': 2}
41500,treatment,acetazolamide,{'2 x 500 mg': 4}
41501,treatment,gabapentin,{'2 x 600 mg': 4}
41502,treatment,melatonin,{'10 mg (nightly)': 4}
41503,treatment,promethazine,{'25 mg every 6 hours': 4}
41504,treatment,spironolactone,{'1 x 25 mg': 4}
41505,treatment,topiramate,{'2 x 150 mg': 4}
41506,treatment,zofran,"{'1-2 x 4 mg, every 4-6 hours': 4}"
41507,treatment,acetazolamide,{'2 x 500 mg': 1}
41508,treatment,gabapentin,"{'2 x 600 mg': 1, '1500 mg': 5}"
41509,treatment,melatonin,{'10 mg (nightly)': 1}
41510,treatment,promethazine,{'25 mg every 6 hours': 1}
41511,treatment,topiramate,{'2 x 150 mg': 1}
41512,treatment,zofran,"{'1-2 x 4 mg, every 4-6 hours': 1}"
41513,treatment,acetazolamide,{'2 x 500 mg': 2}
41514,treatment,gabapentin,{'2 x 600 mg': 2}
41515,treatment,melatonin,{'10 mg (nightly)': 2}
41516,treatment,promethazine,{'25 mg every 6 hours': 2}
41517,treatment,spironolactone,{'1 x 25 mg': 2}
41518,treatment,topiramate,{'2 x 150 mg': 2}
41519,treatment,zofran,"{'1-2 x 4 mg, every 4-6 hours': 2}"
41520,treatment,naproxen,"{'220 mg': 8, '440 mg': 2}"
41521,treatment,cymbalta,{'1x 30 mg': 7}
41522,treatment,fluconazole,"{'1x 200mg': 7, '1 cap': 5, '100mg': 1}"
41523,treatment,levocetirizine,{'1.0 tablet': 7}
41524,treatment,hydroxychloroquine,"{'1 x 200 mg': 1, '200 mg 2 x day': 2, '2 x 200.0 mg': 11}"
41525,treatment,nitroglycerin,{'1 dose': 1}
41526,treatment,zoloft,{'1x150mg': 1}
41527,treatment,hydroxychloroquine,{'2 tabs': 6}
41528,treatment,vitamin b12,{'1 mg': 1}
41529,treatment,mebeverine,{'3 x 135mg': 4}
41530,treatment,buscopan,"{'3 times ': 4, '2 x 10mg': 30}"
41531,treatment,cbd oil,{'3ml': 1}
41532,treatment,carbimazole,{'5mg': 10}
41533,treatment,physio exercises ,"{'full reps': 1, 'small round': 1}"
41534,treatment,ibuprofen,{'400mg': 2}
41535,treatment,tamsulosin,{'.4mg': 1}
41536,treatment,walking,{'20 minutes': 4}
41537,treatment,norgesic,{'2': 2}
41538,treatment,trileptal,{'2 x 600mg': 4}
41539,treatment,sulfasalazine,{'3 pills BID': 1}
41540,treatment,cymbalta,{'60.0 mg': 8}
41541,treatment,iron,{'1.0 tablet': 6}
41542,treatment,vitamin d,{'2.0 capsule': 6}
41543,treatment,paroxetine,{'20mg': 4}
41544,treatment,homeopathy,"{'Cocculus': 2, 'Sepia 30c': 1, 'pulsatilla 30': 1, 'Pulsatilla 30c': 4, 'Aconite': 3, 'Folliculinum 30c': 8, 'Lachesis 30c': 1, 'Staph': 2, 'Nux Vom ': 2, 'Sepia 6c': 10, 'single dose': 39}"
41545,treatment,crafts,"{'Knitting': 19, 'Gardening ': 2, 'Colouring ': 7}"
41546,treatment,digestive enzyme,{'2': 1}
41547,treatment,naproxen,{'1 ': 5}
41548,treatment,omeprazole,"{'1 pill ': 5, '2 x 20.0 mg': 1, '40.0 mg': 1}"
41549,treatment,fluoxitine,{'20mg': 5}
41550,treatment,l glutamine,{'10 mg': 1}
41551,treatment,famotidine,"{'40 mg x 2': 1, '2 × 20mg': 2}"
41552,treatment,cipralex,{'10mg': 3}
41553,treatment,lyrica,{'1 × 75mg': 10}
41554,treatment,cbd,{'1': 1}
41555,treatment,cordyceps,{'2 capsules': 1}
41556,treatment,doxepin,{'50mgs at Night time': 74}
41557,treatment,tramodol,{'50 -100mgs 3 times a day when needed': 74}
41558,treatment,loratidine,{'10mgs 3 times a day': 74}
41559,treatment,folic acid,{'5mgs Twice a Week': 73}
41560,treatment,omperazole,{'40mgs in the Morning': 73}
41561,treatment,panadol,{'2 Tablets 500mg': 71}
41562,treatment,loperamide,"{'10mgs?': 1, '2 Tablets': 54}"
41563,treatment,gastrosoothe,"{'2 tablets': 1, '2 Tablets': 54}"
41564,treatment,rexacom eye drops ( cromolyn),{'2 Drops in each eye 4 times a day.': 52}
41565,treatment,cromolyn sodium,"{'2 Capsules 4 times daily': 43, '1 Capsule 4 times a Day': 3}"
41566,treatment,cromolyn,"{'1 Capsule 4 times a Day': 1, '2 Capsules 4 Times Dailt': 16}"
41567,treatment,loperamide,"{'2 Tablets': 17, '2mg': 1}"
41568,treatment,gastrosoothe,{'2 Tablets': 17}
41569,treatment,cromolyn sodium,"{'1 Capsule 4 times a Day': 2, '2 Capsules 4 times daily': 15}"
41570,treatment,rexacom eye drops ( cromolyn),{'2 Drops in each eye 4 times a day.': 17}
41571,treatment,multi vitamin,{'1 tablet Daily with Food': 31}
41572,treatment,intal inhaler,"{'2 puffs 4 times Daily': 1, '2 puffs 2 times a day': 29}"
41573,treatment,buspirone,{'2 x 10.0 mg': 21}
41574,treatment,oxcarbazepine,"{'300 mg': 1, '150mg': 9}"
41575,treatment,tylenol/advil,{'1': 1}
41576,treatment,ibgard,{'2 capsules': 14}
41577,treatment,tylenol/advil,{'1': 14}
41578,treatment,gas-x,"{'2': 1, '1': 13}"
41579,treatment,fludrocortisone,"{'.05': 2, '0.05': 1}"
41580,treatment,salt pills,{'1 pill': 1}
41581,treatment,asacol,{'16 x 400mg': 6}
41582,treatment,tylenol arthritis,{'2 X 650mg': 6}
41583,treatment,desogestrel,{'1': 1}
41584,treatment,lansoprazole,{'1 tablet': 1}
41585,treatment,ibprofen,{'3 pills': 1}
41586,treatment,sandomigran,{'6x 500mg': 2}
41587,treatment,mersyndol forte,{'1x 450mg': 1}
41588,treatment,lightning pearls,{'3 2xd': 1}
41589,treatment,ginkgo,{'1': 1}
41590,treatment,lightning pearls,{'3 2xd': 45}
41591,treatment,lightning pearls,{'3 2xd': 29}
41592,treatment,vitamin d,"{'5000.0 IU': 1, '2 x 5000.0 IU': 1}"
41593,treatment,sleep,{'7.5 hrs': 2}
41594,treatment,caffeine,"{'1 black tea, 2 x green': 2}"
41595,treatment,gym,"{'50mins tot. 2 x sets each ': 39, 'PT': 2}"
41596,treatment,gym,{'50mins tot. 2 x sets each ': 1}
41597,treatment,caffeine,"{'1 black tea, 2 x green': 1, '200 mg': 1}"
41598,treatment,gym,{'50mins tot. 2 x sets each ': 2}
41599,treatment,paracetamol,{'8mg codeine': 1}
41600,treatment,ibuprofen,"{'codeine': 1, '1 × 800mg': 1}"
41601,treatment,walking,"{'short GP VISIT': 3, 'LONDON': 9, 'errands': 5}"
41602,treatment,paracetamol,{'codeine': 2}
41603,treatment,walking,{'errands': 1}
41604,treatment,ferrous sulfate,"{'2x200mg': 1, '200mg': 1}"
41605,treatment,borage oil,{'1.0 capsule': 1}
41606,treatment,naproxen,{'1x500mg': 1}
41607,treatment,cocodamol,{'6x 30/500g': 1}
41608,treatment,cocodamol,{'2x 30/500': 1}
41609,treatment,tramadol sr,{'1x150': 1}
41610,treatment,pea pure,{'1500mg': 1}
41611,treatment,pea pure,{'1500mg': 35}
41612,treatment,anti nausea medication,{'1': 21}
41613,treatment,apple cider vinegar tablets,{'3x400mg': 14}
41614,treatment,panadol,{'2 tablets': 1}
41615,treatment,buscopan,{'1 dose': 1}
41616,treatment,anti nausea medication,{'1': 1}
41617,treatment,apple cider vinegar tablets,{'3x400mg': 1}
41618,treatment,welbutrin,{'2 x 150mg': 3}
41619,treatment,fluoxitine,{'40 mg': 3}
41620,treatment,keppra,{'3 x 500.0 mg': 1}
41621,treatment,diazepam,{'8.0 mg': 1}
41622,treatment,suboxone,{'2.25 mg': 1}
41623,treatment,tylenol,"{'2 tablets': 1, '1 x 500mg': 1}"
41624,treatment,naproxen,"{'1 x 250mg': 1, '1 x 500 mg': 43}"
41625,treatment,levothyroxine,"{'150 mcg': 2, '75 mcg Almus': 1}"
41626,treatment,amitriptyline,"{'30mg': 1, '20 mg': 1}"
41627,treatment,zapain,{'30/500mg x1': 1}
41628,treatment,citalapram,{'20mg': 1}
41629,treatment,amitriptyline,"{'3 x 10 mg': 10, '30mg': 2, '1 × 10mg': 2, '2 x 10.0 mg': 9, '2 tablets': 6, '4 x 10 mg': 11}"
41630,treatment,gabapentin,"{'2 x 300 mg': 2, '2x 300mg': 25, '4x100mg': 4, '3 x 200.0 mg': 5, '3x 300mg': 4}"
41631,treatment,citalapram,{'20mg': 40}
41632,treatment,zapain,"{'2 x 30/500mg x 4': 1, '2 doses': 12, '3 doses ': 22, '2': 1, '1 dose': 3}"
41633,treatment,gabapentin,{'2x 300mg': 1}
41634,treatment,zapain,{'2 doses': 1}
41635,treatment,amitriptyline,{'3 x 10 mg': 1}
41636,treatment,voltarol. ,{'3 times': 22}
41637,treatment,gabapentin,{'3x 300mg': 1}
41638,treatment,voltarol. ,{'3 times': 1}
41639,treatment,amitriptyline,{'4 x 10 mg': 2}
41640,treatment,gabapentin,{'3x 300mg': 2}
41641,treatment,zapain,{'1 dose': 2}
41642,treatment,citalapram,{'20mg': 2}
41643,treatment,voltarol. ,{'bedtime': 2}
41644,treatment,neurontin,{'2 x 100mg': 40}
41645,treatment,vasoline,{'both': 18}
41646,treatment,sulfasalazine,"{'4x 500mg': 1, '6x500mg': 16, '1500mg ': 1}"
41647,treatment,advil,{'1': 1}
41648,treatment,temazepam,{'20.0 mg': 1}
41649,treatment,framycetin ,{'1 drop': 1}
41650,treatment,targin,{'20/40mg morning ': 1}
41651,treatment,elaxine ,{'37.5mg': 1}
41652,treatment,mersydol forte ,{'2 x500mg': 1}
41653,treatment,targin 10/5,{'10/5 morning and night': 1}
41654,treatment,tens unit,{'4 hours': 68}
41655,treatment,temazepam,{'20.0 mg': 68}
41656,treatment,targin,{'20/40mg morning ': 68}
41657,treatment,framycetin ,{'1 drop': 68}
41658,treatment,elaxine ,{'37.5mg': 68}
41659,treatment,mersydol forte ,{'2 x500mg': 68}
41660,treatment,targin 10/5,{'10/5 morning and night': 68}
41661,treatment,endone,{'10mg': 66}
41662,treatment,stemitol ,{'5mg': 65}
41663,treatment,tobradex,"{'every 4hrs': 13, 'x2 day': 3, 'x1 day': 40}"
41664,treatment,cetirizine,{'10 mg': 2}
41665,treatment,levothyroxine,{'.025 mg x 1': 2}
41666,treatment,caffeine,{'1 cup': 1}
41667,treatment,ibuprophen,"{'400 mgs twice': 1, '4x200mg': 2, '1x400mg': 1, '800 mgs thrice': 1, '800mgs twice': 1}"
41668,treatment,omeprazole,"{'40.0 mg': 1, '1 x 40mg': 2}"
41669,treatment,inhalers,{'morning and night ': 1}
41670,treatment,depakote,{'375mg bid': 1}
41671,treatment,zoloft,{'1 x 50mg once daily ': 2}
41672,treatment,montelukast,{'10 mg ': 66}
41673,treatment,zoloft,{'1 x 50mg once daily ': 66}
41674,treatment,antihistamine,{'5 mg xyzal': 1}
41675,treatment,xyzal,{'5.0 mg': 65}
41676,treatment,lyteshow,"{'1 capful': 64, '2 caps': 1}"
41677,treatment,duloxetine,"{'1 x 60mg at night': 49, '60.0 mg': 1}"
41678,treatment,codeine,{'30mg': 2}
41679,treatment,gabapentin,{'1800.0 mg': 2}
41680,treatment,naproxen,{'375': 2}
41681,treatment,solifenacin,{'10.0 mg': 2}
41682,treatment,vitamins,{'30 mg': 2}
41683,treatment,amitryptaline,{'50mg': 2}
41684,treatment,kt tape,{'left knee': 2}
41685,treatment,nexium,"{'1 x 40mg': 7, '1 x 20mg': 144, '2 x 40.0 mg': 1}"
41686,treatment,synthroid,{'.50 mcg': 11}
41687,treatment,synthroid,{'.50 mcg': 2}
41688,treatment,diphenhydramine,{'25.0 mg': 1}
41689,treatment,gabapentin,{'3x300mg': 1}
41690,treatment,ivig,{'30g': 1}
41691,treatment,rizatriptan,{'10.0 mg': 14}
41692,treatment,acetaminophen,{'2000 mg': 1}
41693,treatment,naproxen,"{'1000mg': 1, '1 ': 1}"
41694,treatment,motrin,"{'800': 11, '1600': 1}"
41695,treatment,vitamin b complex,"{'1.0 tablet': 1, '1.0 capsule': 1}"
41696,treatment,topiramate,"{'150mg': 17, '175 mg': 14, '2 x 100.0 mg': 79, '200 mg': 3, '2 x 100mg': 5, '250 mg': 9, '300 mg': 33, '350mg': 8, '400mg': 20, '200mg': 157}"
41697,treatment,amitriptyline,"{'1 × 10mg': 127, '10 mg': 7, '5 mg': 5, '5mg': 11, '7.5mg': 18, '10mg': 180}"
41698,treatment,naproxen,{'1000.0 mg': 215}
41699,treatment,venlafaxine,"{'37.5 mg': 6, '2 x 37.5mg': 49, '150.0 mg': 30, '1x 37.5mg': 86}"
41700,treatment,excedrine migraine,{'2 tablets': 22}
41701,treatment,prednisolone,"{'6mg': 1, '20 mg': 8, '15 mg': 9, '10 mg': 27, '1 x 5mg': 1}"
41702,treatment,cbd oil,{'3 drops': 1}
41703,treatment,coffee,"{'1 cup': 38, '0.5 cup': 35}"
41704,treatment,marijuana,"{'1 dose': 17, '4.0 puffs': 1, '1 puff ': 1, '3 puffs': 1, '1 puff': 52}"
41705,treatment,effexor xr,"{'300mg': 73, '175.0 mg': 1}"
41706,treatment,prednisolone,{'6mg': 1}
41707,treatment,coffee,{'0.5 cup': 1}
41708,treatment,iron,{'2 tablets ferrograd c': 1}
41709,treatment,effexor xr,{'300mg': 1}
41710,treatment,vitamin d3,"{'2 pills': 1, '2x1000iu': 1}"
41711,treatment,dexamphetamine,"{'5mg & 5mg': 1, '5mg': 29, '10 mg': 1, '15 mg': 7, '20 mg': 1, '10mg + 5 +': 1, '15mg': 6, '15mg + 5mg': 5, '10mg': 1, '15mg + 10mg': 2, '12.5mg + 7.5mg': 1, '12.5mg + 10mg': 1}"
41712,treatment,v energy drink,"{'1 250ml can': 17, '500ml': 25}"
41713,treatment,metaxalone,{'400mg 3x': 1}
41714,treatment,methimazole,{'5mg 1x': 1}
41715,treatment,clonidine,{'100mcg': 1}
41716,treatment,palexia,{'2 X 200': 1}
41717,treatment,acetaminophen,{'2 325': 1}
41718,treatment,ibuprofen,{'2 200 mg': 1}
41719,treatment,gabapentin,"{'2 300': 1, '3 pills': 1, 'x3 600mg': 1}"
41720,treatment,prednisolone,{'30 mg': 1}
41721,treatment,singulair,{'1 × 10mg': 1}
41722,treatment,tirosint,{'75': 3}
41723,treatment,cbd oil,{'.25ml': 2}
41724,treatment,butrans,{'10 mcg/ per hour': 2}
41725,treatment,aspirin,"{'100mg': 4, '2.0 tablet': 17}"
41726,treatment,escitalopram,{'10.0 mg': 4}
41727,treatment,magnesium,"{'37g': 4, '01': 1}"
41728,treatment,melatonin,{'1mg': 4}
41729,treatment,metoprolol,"{'1 x 50mg, 1': 4}"
41730,treatment,pantoprazole,{'2 x 20mg': 4}
41731,treatment,vitamin d3,{'5000 IU': 4}
41732,treatment,walking,{'15 minutes': 4}
41733,treatment,salt pills,{'600mg': 4}
41734,treatment,multivitamin,{'2 x 1.0 capsule': 3}
41735,treatment,advil,{'2 extra strength ': 1}
41736,treatment,tylenol,{'2 extra strength ': 10}
41737,treatment,physical therapy,{'45 minutes ': 1}
41738,treatment,laying down,"{'4 hours': 1, '90 min': 3, 'most of the day': 5}"
41739,treatment,nap,"{'.5 hour': 3, ' 1.5 hours': 4, '3 hours': 1}"
41740,treatment,ibuprofen 800,{'3': 1}
41741,treatment,advil,{'2 x 200mg': 4}
41742,treatment,topamax,{'2 x 50mg ': 7}
41743,treatment,prozac,"{'10 mg': 2, '20.0 mg': 2}"
41744,treatment,xanax,"{'1 mg': 2, '2 mg': 1}"
41745,treatment,dairy free diet,"{'followed': 4, 'no dairy ': 1}"
41746,treatment,nature-throid,{'32.5 mcg': 3}
41747,treatment,vitamin c,{'1000g': 1}
41748,treatment,ice pack,{'20 minutes': 1}
41749,treatment,excedrin,"{'2 pills': 119, '1 pill ': 1, '4 pills x 1 headache': 19}"
41750,treatment,sudafed,"{'1 pill ': 1, '1 twice a day': 1}"
41751,treatment,physical therapy exercises,"{'15 min x2': 1, '15 min x3': 1}"
41752,treatment,benadryl,{'2 tablets 9pm': 4}
41753,treatment,concerta,{'36 mg 9am': 4}
41754,treatment,cromolyn,{'15 mg 9am 1pm 5pm 9pm': 4}
41755,treatment,effexor,{'150 mg 9pm': 4}
41756,treatment,miralax,{'1 capful 9pm': 4}
41757,treatment,pepcid,{'20 mg 9am 9pm': 4}
41758,treatment,zyrtec,{'10 mg 9am 9pm': 4}
41759,treatment,adderall,{'10mg': 4}
41760,treatment,verapamil,{'2 x 40mg': 4}
41761,treatment,diamox,"{'500 mg': 2, '1000mg': 5}"
41762,treatment,panadol osteo,{'2 x 665mg': 7}
41763,treatment,amytriptaline,{'50 mg': 6}
41764,treatment,amitriptyline,{'2 x 10.0 mg': 1}
41765,treatment,bupropion,{'2x200mg': 1}
41766,treatment,topiramate,{'2 x 50.0 mg': 1}
41767,treatment,prednisone 10mg,{'4 pills': 2}
41768,treatment,advil,{'800 mg': 24}
41769,treatment,advil,{'800 mg': 2}
41770,treatment,excedrine migraine,{'2 tablets': 2}
41771,treatment,excedrine migraine,{'2 tablets': 23}
41772,treatment,venlafaxine,{'150mg': 17}
41773,treatment,naproxen,{'1 x 500 mg': 4}
41774,treatment,excedrin migraine,"{'2 pills': 4, '6': 1}"
41775,treatment,diazepam,{'10.0 mg': 12}
41776,treatment,temazepam,{'30.0 mg': 12}
41777,treatment,metoprolol tartrate,"{'50 mg x 2': 1, '50 mg x 3': 11}"
41778,treatment,baby asprin,{'81mg': 12}
41779,treatment,methylprednisolone,{'shot': 11}
41780,treatment,antibiotics,{'shot': 11}
41781,treatment,cpap,"{'5 hours': 9, '1 hour': 1}"
41782,treatment,banana bag,{'1 pouch': 10}
41783,treatment,prazosin,{'6 mg': 1}
41784,treatment,adderall ir,{'15mg ': 1}
41785,treatment,paracetemol,{'1gr': 3}
41786,treatment,d3,{'4 drops': 3}
41787,treatment,proair hfa,{'2 puffs': 8}
41788,treatment,codeine,{'10mg': 3}
41789,treatment,diclofenac,{'75mg X 2': 3}
41790,treatment,marijuana,"{'2 bowls': 3, '1.0 serving': 1}"
41791,treatment,medications,{'All': 10}
41792,treatment,dry brushing,"{'Done': 1, 'full body 3 passes': 10}"
41793,treatment,methotrexate,{'10 mg': 4}
41794,treatment,leflunomide,{'1 x 20mg': 4}
41795,treatment,meloxicam,{'15 mg': 4}
41796,treatment,etoricoxib,{'90mg': 4}
41797,treatment,lexapro,"{'1 x 20mg': 1, '10 mg': 6}"
41798,treatment,omeprazole,"{'2 x 20.0 mg': 1, '20.0 mg': 2}"
41799,treatment,paracetamol,{'500mg x6': 1}
41800,treatment,fybogel,{'2 x 1.0 use': 1}
41801,treatment,nurofen,{'2': 3}
41802,treatment,omeprazole,"{'2 x 20.0 mg': 3, '20mg': 1}"
41803,treatment,paracetamol,"{'500mg x6': 3, '2 x 500mg': 5, '4 pills': 1, '2 pills': 8, '2 every 4 hours ': 5, '2 x 2 pills': 1, '1 x 2 ': 11}"
41804,treatment,fybogel,{'2 x 1.0 use': 3}
41805,treatment,meditation,"{'2 x 10min': 9, '15mins': 109, '10mins': 1, '20mins': 1, '4 x 15 minutes': 11, '15 minutes': 25}"
41806,treatment,celexa,{'10 mg': 1}
41807,treatment,lyrica,{'225 x 2': 1}
41808,treatment,vitamins,{'all': 2}
41809,treatment,food,{'premer protein at 11': 2}
41810,treatment,morning medications,{'All Except for lithium': 2}
41811,treatment,plaquenil,"{'2 x 200 mg': 1, '300 mg': 6}"
41812,treatment,fexofenadine,"{'120mg': 1, '180.0 mg': 1}"
41813,treatment,esomeprazole,{'40 mg': 3}
41814,treatment,melatonin,{'2mg': 3}
41815,treatment,pregabalin,"{'200mg, 250mg': 3}"
41816,treatment,quetiapine,{'2 x 25mg': 3}
41817,treatment,tramadol,"{'3 x 50mg': 1, '2 x 50.0 mg': 1}"
41818,treatment,multivitamin,{'2 capsules': 1}
41819,treatment,hydrocortisone,"{'10,5': 1}"
41820,treatment,hydrocortisone,"{'10, 7,5': 15, '10mg': 2, '10, 2,5': 5, '5, 5, 5, 2': 2, '5,5,5': 2, '5,5,5,3': 1, '7,5, 5, 5': 7, '10, 7,5, 5': 3, '12, 7,5, 5, 2,5': 1, '12, 10, 5, 2,5': 3, '10, 7,5 5, 2.5': 64}"
41821,treatment,dhea,"{'15mg': 93, '25mg': 2, '1x25': 20}"
41822,treatment,prednisolone,"{'0,9': 53, '2,5mg': 1}"
41823,treatment,lactoferrin,{'2x 1 capsule': 1}
41824,treatment,lauricidin,{'2x half scoops ': 1}
41825,treatment,nigella sativa,{'2x2': 76}
41826,treatment,acyclovir,{'400 Mg': 3}
41827,treatment,co-codamol,{'2x50/500': 4}
41828,treatment,vicodin,"{'20 mg': 1, '1/2 tablet': 1}"
41829,treatment,vitamin d3,{'1 x 3000iu': 1}
41830,treatment,valdoxan,{'2 x 25.0 mg': 14}
41831,treatment,vitamin d3,{'1 x 3000iu': 14}
41832,treatment,walking,"{'1 hour': 11, '3 hours': 1, '40 minutes': 2}"
41833,treatment,valium,"{'1mg': 3, '2mg': 6, '4mg': 3}"
41834,treatment,dexamphetamine,"{'5mg': 4, '.5mg': 3, '7.5mg': 5}"
41835,treatment,valium,"{'1mg': 2, '2mg': 1}"
41836,treatment,valdoxan,{'2 x 25.0 mg': 3}
41837,treatment,sleep,"{'9.5 hours': 2, '8.5 hours': 1}"
41838,treatment,walking,"{'1 hour': 2, '1.5 hours': 1}"
41839,treatment,dexamphetamine,"{'5mg': 1, '.5mg': 1, '7.5mg': 1}"
41840,treatment,resting,"{'am': 8, 'midday': 1, 'all day': 1}"
41841,treatment,floradix,{'20 ml': 5}
41842,treatment,painkillers,{'2 pills': 2}
41843,treatment,deep heat,{'lower back': 1}
41844,treatment,naproxen,"{'1 x 250mg': 1, '2×440': 91}"
41845,treatment,tylenol arthritis,"{'2 X 650mg': 1, '6×650': 91}"
41846,treatment,tylenol arthritis,{'6×650': 1}
41847,treatment,lidoderm patch,{'3 patches': 13}
41848,treatment,fluvoxamine,"{'25.0 mg': 2, '25mg': 21, '50.0 mg': 20}"
41849,treatment,ibuprofen,"{'3 x 800.0 mg': 1, '3x800': 6}"
41850,treatment,naproxen,{'2×440': 1}
41851,treatment,resting,{'30 minutes p.m.': 1}
41852,treatment,resting,"{'30 minutes p.m.': 19, '30min at lunch': 1, 'Several times throughout the day': 6, 'x2': 2, 'afternoon ': 2, 'pm': 7, 'am': 63, 'all day': 1}"
41853,treatment,analgesia,{'ibuprofen + paracetemol': 11}
41854,treatment,citalopram,"{'1 x 20mg': 16, '1 x 40mg': 1}"
41855,treatment,lions mane,{'500 mg': 15}
41856,treatment,cocodamol,{'2 x 8/500': 1}
41857,treatment,seroquel,{'25mg': 4}
41858,treatment,pentasa,{'4 g': 1}
41859,treatment,cymbalta,{'90 mg': 3}
41860,treatment,xeljanz,"{'1 x 5mg': 8, '11mg': 3}"
41861,treatment,calcitriol,{'1x0.25mg ': 2}
41862,treatment,magnesium citrate,{'400 mg': 13}
41863,treatment,pyridoxine (vitamin b6),{'33.8 mg': 13}
41864,treatment,taurine,{'250 mg': 13}
41865,treatment,ubiquinol,"{'200.0 mg ': 8, '200.0 mg': 5}"
41866,treatment,vitex agnus-castus,{'2 capsules': 13}
41867,treatment,zinc picolinate,"{'30 mg': 12, '45mg': 1}"
41868,treatment,methyl b12,{'1000 mcg': 13}
41869,treatment,omega 3,{'1 capsule': 13}
41870,treatment,cold shower,{'30 seconds': 13}
41871,treatment,basic nutrients iii,{'2 capsules': 13}
41872,treatment,iodine drops,{'1 drop': 13}
41873,treatment,r20 homeopathic drops,{'14 drops': 13}
41874,treatment,iron bisglycinate,{'25 mg': 13}
41875,treatment,acetyl-l-carnitine,{'1 pill': 5}
41876,treatment,selenium,{'400mcg': 5}
41877,treatment,vitamin d3,"{'5000 IU': 5, '2 Gummies': 4}"
41878,treatment,ibuprofen,"{'3x800mg': 2, '1 × 800mg': 1}"
41879,treatment,docusate,{'1x100 x3': 1}
41880,treatment,l-methylfolate,{'3 mg': 1}
41881,treatment,adenosylcobalamin,{'3 mg': 1}
41882,treatment,lactulose,{'2 x 15ML': 7}
41883,treatment,docusate,"{'1x100 x3': 6, '1 x 100mg': 1}"
41884,treatment,l-methylfolate,"{'3 mg': 3, '2 mg': 4}"
41885,treatment,pristiq,{'50.0 mg': 7}
41886,treatment,adenosylcobalamin,"{'3 mg': 3, '6 mg': 4}"
41887,treatment,niacin,{'250 mg': 6}
41888,treatment,docusate,{'1x100 x3': 6}
41889,treatment,lactulose,{'2 x 15ML': 11}
41890,treatment,niacin,{'250 mg': 7}
41891,treatment,l-methylfolate,"{'2 mg': 5, '3 x 1000mcg': 6, '11 mg': 4, '16 mg': 2}"
41892,treatment,pristiq,"{'50.0 mg': 9, '25 mg': 8}"
41893,treatment,riboflavin,{'400mg': 17}
41894,treatment,saffron,{'85 mg': 17}
41895,treatment,wellbutrin,{'300 mg': 17}
41896,treatment,adenosylcobalamin,{'6 mg': 17}
