~id, ~label, dosage:String
topical estrogen,Treatment,{'tiny dot around vulva': 4}
flexiril,Treatment,{'1 (20 mg) 3x/day': 1}
neurological sensitivity,Symptom,
vyvanse,Treatment,"{'40.0 mg': 1, '30.0 mg': 1}"
naproxen,Treatment,"{'1 x 500 mg': 13, '2 x 250mg': 2}"
hydroxizine,Treatment,{'2x50Mg': 1}
deep leg pain ,Symptom,
forward shoulder,Symptom,
mixed constipation and diarrhea,Symptom,
right upper quadrant pain ,Symptom,
back pain upper right ,Symptom,
flexeril,Treatment,{'10mg': 3}
thin skin,Symptom,
skin - joint rash,Symptom,
skin - dry/tight,Symptom,
gi - diarrhea ,Symptom,
gi - constipation,Symptom,
right knee weakness,Symptom,
cramping - uterus,Symptom,
creaking - general,Symptom,
swimming vision,Symptom,
allegra,Treatment,"{'2 tabs': 4, '180.0 mg': 3}"
cromolyn,Treatment,"{'1 ampule ': 1, '3 x 1 ampule': 1}"
cromolyn,Treatment,"{'3 x 1 ampule': 5, '2x1, 1x2 ampules ': 2, '1, 1, 2': 2, '1, 2, 2 ': 1, '1, 2, 1': 1, '1, 1, 1 ': 1, '1,1, 1': 6, '1, 1, 0': 1, '2 x 3': 1, '3x2, 1x1 ': 1, '1 ampule ': 2, '2 ampules': 1}"
prescription medications,Treatment,"{'plus sleep itch meds': 4, '+Excedrin': 1}"
pepcid,Treatment,"{'2': 1, '20mg': 1, '10 mg x 2': 2}"
hydrocodone,Treatment,{'325 x 3.5': 1}
tens unit,Treatment,{'30 min x 1': 1}
sleep,Treatment,{'7 hours': 1}
ativan,Treatment,"{'2 x 1 mg': 2, '1 mg': 1}"
virtual visualization problem,Symptom,
painkillers,Treatment,{'1.0 unit': 77}
sunglasses,Treatment,{'8am': 77}
multivitamins,Treatment,"{'1 ': 1, '1': 76}"
water,Treatment,{'1.5 liter': 76}
sleep,Treatment,"{' small nap': 1, '9 hours': 2, '7.5 hours': 1, '9.5 hours': 4, '5 hours': 1, '15 hours': 3, '8 hours': 3}"
hip pelvis pain,Symptom,
arms pain,Symptom,
unstable standing still,Symptom,
unstable with movement,Symptom,
head pressure when standing,Symptom,
lamotrigine,Treatment,"{'25 mg': 12, '2 x 25mg': 3}"
vimovo,Treatment,{'500mg': 15}
water,Treatment,{'1.5 liter': 2}
sunglasses,Treatment,{'8am': 2}
multivitamins,Treatment,{'1': 2}
ventoline,Treatment,{'2x200mikrog': 12}
water,Treatment,{'1.5 liter': 3}
painkillers,Treatment,{'1.0 unit': 3}
sunglasses,Treatment,{'8am': 3}
multivitamins,Treatment,{'1': 3}
exercise--walking,Treatment,{'2.5 miles': 1}
healthy diet,Treatment,{'50%': 1}
healthy diet,Treatment,{'50%': 7}
l-methylfolate,Treatment,{'15.0 mg': 8}
effexor xr,Treatment,{'20mg': 5}
advil,Treatment,"{'3 x 200mg': 304, '2 x 200mg': 4, '1': 1}"
lavender,Treatment,{'8drops': 309}
probiotics,Treatment,{'1': 309}
zzzquil,Treatment,{'2': 1}
boswellia serrata whole extract,Treatment,{'500mg': 3}
advil,Treatment,{'3 x 200mg': 3}
lavender,Treatment,{'8drops': 3}
magnesium,Treatment,{'450.0 mg': 3}
vitamin d3,Treatment,{'1 x 2000 IU': 3}
digestive enzyme,Treatment,{'3': 3}
probiotics,Treatment,{'1': 3}
dull arm pain,Symptom,
acetaminophen,Treatment,{'1 x 500mg': 18}
lialda,Treatment,{'4 pills': 6}
vibrating leg,Symptom,
ibruprofen,Treatment,{'800mg': 90}
ibruprofen,Treatment,{'800mg': 2}
fluids,Treatment,"{'150ml': 7, '200 ml': 40, '250ml': 8, '100ml': 8, '120ml': 1, '200mls': 2, '125 mls': 6, '100 mls': 1, '225 mls': 4, '105 mls': 1}"
fluids,Treatment,{'200 ml': 1}
ibruprofen,Treatment,"{'800mg': 1, '2 x 200mg': 1}"
neck brace,Treatment,"{'15 minutes': 5, '20 minutes': 18, '25 minutes': 16, '30 min': 15, '30 minutes X2': 1, '20 + 15 minutes': 1, '35 minutes': 12, '10 minutes': 1}"
cerazette,Treatment,{'1 tablet': 67}
cbd vape,Treatment,"{'10 puffs 110mg': 33, '3 puffs 110mg': 2, '5 puffs 110mg': 2, '2 puffs 110mg': 7, '4 puffs 110mg': 2, '8 puffs 110mg': 12, '6 puffs 110mg': 6}"
reflexology,Treatment,{'1 hour': 1}
codeine,Treatment,{'16mg': 35}
aromatherapy,Treatment,"{'1.0 bag': 15, 'diffuser': 5}"
diphenhydramine,Treatment,{'25 mg': 32}
achilles tendon pain,Symptom,
trittico,Treatment,{'20 mg': 15}
trittico,Treatment,{'20 mg': 3}
trittico,Treatment,{'20 mg': 2}
acrivastine,Treatment,{'24mg': 1}
amitriptyline,Treatment,{'30.0 Mg': 1}
acrivastine,Treatment,{'24mg': 12}
bisacodyl,Treatment,{'8mg': 12}
esomeprazole,Treatment,{'40 mg': 12}
acrivastine,Treatment,{'24mg': 2}
bisacodyl,Treatment,{'8mg': 2}
healthy diet,Treatment,{'50%': 2}
flixotide,Treatment,{'1000mcg': 1}
fluimucil,Treatment,{'1': 1}
fluimucil,Treatment,{'1': 9}
ibuprofen,Treatment,{'1 x 400 mg': 9}
rosuvastatin,Treatment,{'20mg': 9}
spiriva,Treatment,{'2 sprays': 9}
symbicort,Treatment,"{'4': 1, '6': 7, '5 puffs': 1}"
vitamin c,Treatment,{'1': 9}
sleep,Treatment,"{'8': 1, '6': 2, '7': 3, '12 hours': 3}"
buproprion,Treatment,{'150mg': 37}
right foot pain sesmoid,Symptom,
dulcolax stool softener,Treatment,{'1 x100mg': 27}
excedrin migraine,Treatment,{'250 mg': 22}
sumatriptan,Treatment,{'25 mg': 14}
buproprion,Treatment,{'150mg': 9}
acetazolamide,Treatment,"{'500.0 mg': 3, '1x500mg in am; 2x500mg in pm': 3, '500mg': 15, '1 x 500mg 2x a day': 1}"
mst,Treatment,{'60mg': 1}
cocodamol,Treatment,"{'4 x 8/500': 1, '2 x 8/500': 1}"
norethindrone,Treatment,"{'.35 mg': 2, '0.35mg': 41}"
tramadol,Treatment,{'2 x 50.0 mg': 2}
coq10,Treatment,{'1 capsule': 2}
morphine,Treatment,{'2 x 60': 1}
quetiapine,Treatment,{'50': 1}
capsaicin,Treatment,{'2 applications': 1}
cyclizine,Treatment,{'50mg 3x a day': 1}
nortriptyline,Treatment,{'50mg': 1}
oramorph,Treatment,{'5mls 4x a day ': 1}
paracetamol,Treatment,{'2 pills 4x a day': 1}
vitamin c,Treatment,{'2 a day': 1}
pregablin,Treatment,{'200mg 3 x a day': 1}
ankle tendon pain,Symptom,
less than 6 hours pf sleep ,Symptom,
splinting,Symptom,
fiber tab,Treatment,{'2 pills': 1}
sam-e,Treatment,{'400 mg': 1}
belsomra,Treatment,{'15 mg': 1}
zapain,Treatment,{'1 dose': 1}
skin on fire,Symptom,
heating pad,Treatment,"{'30 mins': 1, '3 x 1 hr': 1}"
dry skin in ears,Symptom,
zrytec,Treatment,{'20mg': 1}
ir sauna,Treatment,"{'20 minutes': 15, '15': 2}"
massage,Treatment,{'1.0 hour': 2}
ir sauna,Treatment,{'20 minutes': 1}
candida herbs,Treatment,{'2 3x/day': 25}
candida herbs,Treatment,{'2 3x/day': 4}
candida herbs,Treatment,{'2 3x/day': 13}
candida herbs,Treatment,{'2 3x/day': 17}
headache pressure,Symptom,
activity,Treatment,"{'6.0 hours': 1, '0.5 hour': 1, '0.25 hours': 1, '1.0 hour': 1}"
cardio,Treatment,{'0.25 hours': 1}
thyroxine,Treatment,{'150 mcg': 3}
ciprofloxacin,Treatment,{'2x250 mg': 1}
methocarbamol,Treatment,{'half': 1}
protonix,Treatment,{'1 Pill': 1}
brain function,Symptom,
nerve pain down legs,Symptom,
numb right arm,Symptom,
sharp pains in hands,Symptom,
nap,Treatment,"{'3.15 to 4pm': 4, '1.5 hours': 1, '1 hr': 2, '2 hr': 2, '30 min': 1, '2 hours': 10, '1 hour': 4, '1 hr. deep.': 2, '45 mins then awake': 11}"
night sleep,Treatment,"{'6 hrs before waking from stiffness': 7, '5 hrs before pain woke me': 2, '7 hours. hand pain woke me': 1, '7 hrs': 6, '6 hrs then woke from pain across palm of right hand, pain right hip, right hand finger joints painful. limited movement': 1, '6hrs then woken from finger joint pain and numb right arm': 1, '6 hrs then pain in hip, across right plm, finger joints': 1, '5 hrs with 2 wakeups due to pain. 3.30am up for day as pelvis very painful and frozen. front of thighs contacting. scatica n numb arm painful': 3, '6 hrs': 1, '7 hrs. deep.': 3, '7 hrs then uncomfy n unable to settle': 3}"
rest,Treatment,"{'30 min lie down late morning': 11, ""didn't rush around after school"": 8, 'tv in day for about an hour. ': 14, '15 mins each hr': 1}"
rest,Treatment,{'30 min lie down late morning': 3}
nap,Treatment,{'1.5 hours': 3}
night sleep,Treatment,{'6 hrs before waking from stiffness': 3}
night sleep,Treatment,{'5 hrs before pain woke me': 1}
nap,Treatment,{'1 hr': 1}
rest,Treatment,"{""didn't rush around after school"": 1, 'tv in day for about an hour. ': 3}"
nap,Treatment,"{'2 hr': 1, '1 hr. deep.': 3}"
night sleep,Treatment,"{'7 hrs': 1, '7 hrs. deep.': 3}"
ibuprofen before bed,Treatment,"{'woke at 5 wi pelvis pain. ': 1, '2 at 9pm. slept until 6am.': 1, 'took 2. slept 7 hrs then agitated so up': 1, '2.': 11}"
swim,Treatment,"{'2pm': 3, '8 lengths. 4 without float.': 7, '11 lengths. 4 without float': 1}"
np thyroid,Treatment,{'60 mg': 1}
sleep disturbance (last night),Symptom,
hives on arms,Symptom,
hives on torso,Symptom,
xanax,Treatment,{'.25 x 1': 1}
digestive enzymes,Treatment,{'2': 1}
dgl,Treatment,{'3 tablets': 1}
astragalus,Treatment,{'1 pill': 14}
prochlorperazine,Treatment,"{'3 x 5mg': 2, '2 x 5mg': 3, '1 x 5mg': 9}"
topiramate,Treatment,{'25mg ': 2}
ibuprofen 400mg,Treatment,{'400mg': 2}
wound pain,Symptom,
deep breathing,Treatment,"{'10 minutes': 1, '15.0 minutes': 1}"
ketamine,Treatment,{'2.5 mls am 5ml pm': 1}
lamictal,Treatment,{'2 x 200mg': 2}
heat,Treatment,{'blanket': 2}
celebrex,Treatment,{'1 capsule': 2}
duloxetine,Treatment,{'20mg': 2}
lansoprazole,Treatment,{'2 x 15mg': 2}
pregabalin,Treatment,{'2 x 100mg': 2}
aleve,Treatment,"{'1 @ 11am, 1 @ 3pm': 1}"
thc,Treatment,{'3 x 2mg': 1}
cannabinoid,Treatment,{'3 x 4mg': 1}
aleve,Treatment,"{'1': 17, '2 pills': 1, '1 ': 1, '2': 33, '3': 2}"
aspirin,Treatment,"{'3x325mg': 1, '3 x 325mg': 24, '2x325mg': 1, '2 x 325mg': 2, '1': 3, '1 ': 23}"
thc,Treatment,"{'3 x 2mg': 4, '3 x 4mg': 33, '3x4mg': 1, '3 x 6mg': 16}"
cannabinoid,Treatment,"{'3 x 4mg': 4, '3 x 8mg': 33, '2 x 12mg': 1, '3 x 12mg': 16}"
cyclobenzaprine,Treatment,"{'.5': 49, '1 ': 4}"
fioricet,Treatment,"{'1 pill ': 2, '2': 2, '1': 5, '1 dose': 1, '1 ': 22}"
excedrin migraine,Treatment,"{'1': 3, '1 ': 23}"
dayquil,Treatment,"{'2': 9, '1 ': 15}"
allegra,Treatment,{'180 mg': 14}
marijuana,Treatment,"{'3 bowls': 1, '5 bowls': 2, '2 bowls': 2, '1 bowl': 7, 'sessions': 1}"
albuterol inhaler,Treatment,"{'2 puffs': 15, '6': 1}"
lactobacillus acidophilus,Treatment,{'3mg': 1}
milk thistle,Treatment,{'300mg': 1}
alpha lipoic acid,Treatment,"{'50 mg': 1, '2 x 600mg': 5}"
allegra,Treatment,{'180 mg': 2}
biotin,Treatment,{'5000 mcg': 2}
flonase,Treatment,{'2 sprays per nostril twice daily 50mcg per spray': 2}
lactobacillus acidophilus,Treatment,{'3mg': 2}
magnesium,Treatment,{'250 mg': 2}
marijuana,Treatment,{'all day': 2}
milk thistle,Treatment,{'300mg': 2}
montelukast,Treatment,{'10 mgs': 2}
tumeric,Treatment,{'500mg': 2}
alpha lipoic acid,Treatment,{'50 mg': 2}
cyproheptadine,Treatment,{'1x 50mg': 4}
sertraline,Treatment,"{'1 × 50mg': 2, '150.0 mg': 1}"
cyproheptadine,Treatment,{'1x 50mg': 1}
sertraline,Treatment,"{'1 × 50mg': 1, '2 x 100.0 mg': 2}"
vimpat,Treatment,{'2x 100mg': 1}
steroids,Treatment,"{'20mg': 8, '15mg': 6, '10mg': 26}"
vitamins,Treatment,{'fish': 1}
cromolyn,Treatment,{'2 111': 2}
bloody bowel movements ,Symptom,
asacol,Treatment,"{'6 tablets': 7, '3 pills': 1}"
modafinil,Treatment,{'2 x100mg': 8}
remeron,Treatment,{'75 mg': 8}
turmeric,Treatment,"{'1 pill ': 2, '2 pills': 6}"
vitamin b12,Treatment,{'1000 mcg': 8}
vitamin d3,Treatment,"{'1 capsule': 8, '10000': 1, '2 tablets': 3}"
modafinil,Treatment,{'2 x100mg': 1}
remeron,Treatment,{'75 mg': 1}
lansoprazole,Treatment,"{'1.0 tablet': 7, '2 x 1.0 capsule': 20}"
multivitamin,Treatment,{'2 x 1.0 capsule': 27}
movicol,Treatment,"{'1 sachet once': 1, '2 sachets twice': 18}"
lump lower left abdomen,Symptom,
nature-throid,Treatment,{'.75 grain': 1}
methyl b12,Treatment,{'1000 mcg': 1}
nature-throid,Treatment,{'.75 grain': 2}
methyl b12,Treatment,{'1000 mcg': 2}
water,Treatment,"{'1 btl 1/2': 3, '3 liters': 1, '2.5 liters': 3, '2 liters': 9, '1.5 liter': 1, '2': 1, '1 liter': 2}"
sleep,Treatment,"{'8 hours': 3, '6 hours ': 6, '5 hours': 5, '7 hours': 4, '9 hours': 2}"
exercise--walking,Treatment,"{'30 mins': 11, '40.0 mins': 7, '50 min': 1}"
permixon,Treatment,{'2': 20}
duspatalin,Treatment,"{'2': 17, '1': 3}"
achilles,Symptom,
glutes,Symptom,
coffee,Treatment,"{'1 cup': 2, '2 cups': 1, '1.0 cup': 7}"
curcumin,Treatment,"{'2.7g': 2, '2 × 500 mg': 1}"
fish oil,Treatment,{'5000mg': 1}
rhodiola,Treatment,{'880mg': 1}
boswellia serrata whole extract,Treatment,{'500mg': 1}
glutamine,Treatment,{'2g': 1}
quercetin,Treatment,{'200mg': 1}
slippery elm,Treatment,{'750mg': 1}
zyrtec,Treatment,{'1 × 10mg': 1}
shaky vision,Symptom,
topamax,Treatment,{'2 x 25mg': 1}
maxalt,Treatment,{'5mg': 1}
lyrica,Treatment,{'1 morning/2 night': 4}
tamsulosin,Treatment,{'.4mg': 4}
oxynorm,Treatment,"{'5 mg': 1, '100 mg': 1}"
brufen,Treatment,{'1x': 1}
celebrex,Treatment,"{'1 x 200mg': 1, '200mgx2': 65}"
bactrim,Treatment,{'1.0 mg': 1}
gluten free diet,Treatment,{'no dose': 1}
tramadol,Treatment,{'1/2 pill': 11}
paracetamol,Treatment,{'1gr': 11}
tramadol,Treatment,{'1/2 pill': 1}
paracetamol,Treatment,{'1gr': 1}
ashwagandha,Treatment,{'1/4 tsp': 1}
testosterone,Treatment,{'25mg': 1}
zantac,Treatment,{'300mg': 1}
levothyroxine,Treatment,{'125.0 mcg': 4}
vitamin d,Treatment,{'3 pills': 1}
omega 3,Treatment,{'2 capsules of 4': 1}
digestive enzyme,Treatment,{'1 of 3': 2}
activated charcoal,Treatment,{'2 of 2': 1}
amitriptyline,Treatment,"{'1 x 25mg': 1, '2 x 25mg': 7, '20mg -Night': 7, '1 X 50 Mg': 1}"
clobetasol,Treatment,{'cream': 1}
ketoprofen,Treatment,{'cream': 1}
amitriptyline,Treatment,{'25 mg': 3}
clonazepam,Treatment,{'.5 mg': 3}
gabapentin,Treatment,{'400 mg': 3}
bystolic,Treatment,{'5mg': 3}
topamax,Treatment,"{'25mg': 1, '2 x 150mg': 2}"
gabapentin,Treatment,"{'3×400mg': 1, '3x400mg': 1}"
magnesium oxide,Treatment,{'1 pill': 1}
panadol extra,Treatment,{'1 pill': 1}
nightly toilet visit,Symptom,
collagen,Treatment,{'10mg': 33}
medrol,Treatment,"{'4mg x 3': 8, '4mg x 2': 17, '4mg x 1': 8}"
calcium magnesium zinc,Treatment,{'1 pill 1 x day': 33}
buspirone,Treatment,{'2': 2}
cbd oil,Treatment,{'4 dr 2x day': 2}
culturelle,Treatment,{'1 capsule': 1}
chinese herbs,Treatment,{'1': 1}
melatonin,Treatment,{'3 mg': 4}
coenzyme q-10,Treatment,{'300mg': 4}
fish oil,Treatment,{'2000.0 mg': 4}
zoloft,Treatment,{'100 mg': 4}
fish oil,Treatment,{'2000.0 mg': 2}
magnesium,Treatment,{'800 mg': 2}
plaquenil,Treatment,{'2 x 200 mg': 2}
coenzyme q-10,Treatment,{'300mg': 2}
cymbalta,Treatment,"{'60 mg': 2, '1 60 mg': 3}"
trazodone,Treatment,"{'200 mg': 5, '25mg': 11}"
tylenol pm,Treatment,{'2 pills': 5}
valium,Treatment,{'1.0 mg': 5}
foot fungus,Symptom,
back pimples,Symptom,
facial pimples,Symptom,
ingrown hairs - bikini line,Symptom,
wart,Symptom,
albuterol inhaler,Treatment,{'1 puff': 7}
adderall,Treatment,"{'30 mg @ 3:35pm': 1, '20mg': 1}"
fatiuge ,Symptom,
walking impairment ,Symptom,
morphine,Treatment,{'15 Mg SR 1×daily': 52}
heating pads,Treatment,{'as needed': 52}
azo,Treatment,{'1 tab': 52}
clartin,Treatment,{'10 mg': 52}
bladder instilation lidocaine/heparin ,Treatment,{'as needed': 13}
urogesic blue,Treatment,"{'1 tablet': 48, '2 tablets ': 1}"
oxycodone,Treatment,"{'10 mg': 17, ""1 X's 5mg"": 32, '3 x 5mg': 1}"
head ack,Symptom,
oxycodone,Treatment,{'10 mg': 1}
azo,Treatment,{'1 tab': 1}
bladder instilation lidocaine/heparin ,Treatment,{'as needed': 1}
morphine,Treatment,{'15 Mg SR 1×daily': 1}
heating pads,Treatment,{'as needed': 1}
mindfulness,Treatment,{'when applicable': 1}
clartin,Treatment,{'10 mg': 1}
urogesic blue,Treatment,{'1 tablet': 1}
"meditation or knitting crochet craft,  treats anxiety ",Treatment,{'1hr': 1}
congnitive mindful techniques reduce secondary pain of emotional suffering,Treatment,{'continuously ': 1}
socialization maintaining bonds,Treatment,{'1 hr': 1}
deep breathing,Treatment,{'minful breathing': 48}
mindfulness,Treatment,{'when applicable': 48}
"meditation or knitting crochet craft,  treats anxiety ",Treatment,"{'1hr': 46, 'lots': 1, '3hrs': 1}"
congnitive mindful techniques reduce secondary pain of emotional suffering,Treatment,"{'continuously ': 47, 'pull attention towrds cards and special family event preperations to distract myself from thoughts centerered in my body': 1}"
socialization maintaining bonds,Treatment,"{'1 hr': 47, '6hrs': 1}"
asprin,Treatment,{'1 reg adult tanlet': 44}
fish oil capsules ,Treatment,{'3 qid': 45}
clonazapam,Treatment,{'0.5': 29}
topimax,Treatment,{'25mg 1×day': 29}
flushy skin,Symptom,
nsaids,Treatment,{'200mg Ibuprofen': 1}
numb or tingling,Symptom,
twitchy movements,Symptom,
vitassium,Treatment,"{'2 Capsules': 5, '3 capsules': 7}"
vitassium,Treatment,{'2 Capsules': 4}
klonopin,Treatment,"{'.5mg': 1, '1.5 mg': 1}"
lamictal,Treatment,"{'200mg': 1, '200 mg PM': 1, '150.0 mg': 1}"
seroquel,Treatment,"{'1 x 400 mg': 1, '1 x 300mg': 1}"
welbutrin,Treatment,{'1 x 100mg': 2}
welbutrin,Treatment,{'1 x 100mg': 5}
naratriptan,Treatment,{'1 pill ': 1}
ritalin,Treatment,{'20 mg': 1}
vitamin d3,Treatment,{'10000': 4}
fluoxitine,Treatment,{'10 mg': 1}
tramadol,Treatment,"{'1 × 50mg': 8, '25 mg': 35, '75': 8, '50': 1, '50mg': 2, '75 mg': 70, '1 x 150mg': 1, '50.0 mg': 1}"
orphenadrine,Treatment,{'35 mg': 1}
diclofenac,Treatment,"{'100mg': 20, '50mg': 21, '150 mg': 1}"
caffeine,Treatment,"{'100 mg': 41, '150 mg': 1}"
dorflex,Treatment,{'1 comp': 42}
orphenadrine,Treatment,"{'70 mg': 1, '35 mg': 40}"
vitamin b complex,Treatment,{'1 tablet': 41}
ketoprofen,Treatment,{'150 mg': 40}
sarotex,Treatment,"{'25mg': 29, '12,5 mg': 5}"
oxa b12 inyectable,Treatment,{'1 amp': 37}
migra perifar,Treatment,"{'1 pill ': 17, '1 pill': 2}"
oxa b12,Treatment,"{'1 pill': 2, '1 pill ': 10}"
diclofenac,Treatment,"{'100mg': 1, '2 x 75mg': 1}"
ibuprofen,Treatment,{'1x600': 1}
ketoprofen,Treatment,{'150 mg': 1}
vitamin b12,Treatment,{'0.3 mg': 1}
dorflex,Treatment,{'1 comp': 1}
migra perifar,Treatment,{'1 pill ': 1}
oxa b12 inyectable,Treatment,{'1 amp': 1}
oxa b12,Treatment,{'1 pill ': 1}
sarotex,Treatment,{'25mg': 1}
loratadine,Treatment,"{'1 x 10mg': 9, '10 mg x 2': 1}"
levodopa,Treatment,{'1 pill ': 8}
calcium supplement,Treatment,{'400 mg': 1}
lamictal,Treatment,"{'2 x 150.0 mg': 216, '250.0mg': 3, '150.0 mg': 4, '100.0 mg': 1}"
nortriptyline,Treatment,"{'150 mg': 215, '100': 1}"
welbutrin,Treatment,"{'150 mg': 96, '300.0 mg': 119, '450 mg': 1}"
calcium supplement,Treatment,{'400 mg': 216}
lamictal,Treatment,{'2 x 150.0 mg': 2}
nortriptyline,Treatment,{'150 mg': 2}
welbutrin,Treatment,{'300.0 mg': 2}
calcium supplement,Treatment,{'400 mg': 2}
warm sensation - left side of head,Symptom,
widespread bone pain,Symptom,
sore - left big toe joint,Symptom,
arousal,Symptom,
cymbalta,Treatment,{'2 x 60.0 mg': 2}
levothyroxine,Treatment,{'75.0 mcg': 2}
lyrica,Treatment,{'3 x 75 mg': 2}
magnesium citrate,Treatment,"{'245 mg': 1, '325 mg': 1}"
melatonin,Treatment,{'500 mcg': 2}
sleep,Treatment,{'6 hours': 2}
vitamin d3,Treatment,{'2 x 2000 IU': 2}
coq10,Treatment,{'300 mg': 2}
victoza,Treatment,"{'1.8 ml': 1, '2.4 mg': 14}"
mirtazapine,Treatment,{'30mg': 2}
laxatives,Treatment,{'1 dose': 2}
calf aches,Symptom,
foot joint pain ,Symptom,
diarrhea 3,Symptom,
rectal fissures,Symptom,
pain in left front hip,Symptom,
shooting pain to left rear saddlebag,Symptom,
illogical thinking,Symptom,
pain while lying down,Symptom,
pain while walking,Symptom,
mid back pain left,Symptom,
shooting pain down left thigh,Symptom,
dull ache pain in right buttock,Symptom,
shooting pain to left knee,Symptom,
pain getting in and out of car,Symptom,
pain while sitting,Symptom,
diarrhea 2,Symptom,
mid back pain right,Symptom,
tender boobs,Symptom,
dull ache pain in left buttock,Symptom,
aching pain in right wrist/forearm,Symptom,
angry outburst,Symptom,
shooting pain to right rear saddlebag,Symptom,
pain in front right hip,Symptom,
shooting pain down right thigh,Symptom,
shooting pain to right knee,Symptom,
shooting pain to anus,Symptom,
stabbing pain to left knee,Symptom,
aching pain in left wrist/forearm,Symptom,
dropped something spontaneously,Symptom,
paresthesia right foot and toes,Symptom,
diarreah 4,Symptom,
shooting pain to right inner ear,Symptom,
number of bm,Symptom,
same,Treatment,{'1 x 200mg': 2}
running,Treatment,{'10 min': 2}
coq10,Treatment,{'100 mg': 2}
same,Treatment,{'1 x 200mg': 15}
running,Treatment,{'10 min': 15}
coq10,Treatment,{'100 mg': 15}
magnesium,Treatment,"{'2 x 500 mg': 1, '500 mg': 5, 'cream': 9}"
walking,Treatment,"{'climbed monte Albán': 1, '10km': 1, '8km': 1, '3.5km': 1}"
loxonin,Treatment,"{'2 x 60 mg': 1, '3 x 60 mg': 1}"
tylenol,Treatment,"{'2 x 500mg': 2, '2 pills': 4}"
imitrex,Treatment,"{'6 mg inj': 1, '100 mg': 3, 'two': 5}"
loratadine,Treatment,"{'2 x 10.0 mg': 1, '1 pill ': 1}"
physio exercises ,Treatment,"{'full reps': 7, 'small round': 15}"
phentermine,Treatment,{'half 37.5': 1}
losec,Treatment,"{'10mg': 6, '20mg': 2}"
topamax,Treatment,{'1 x 25 mg': 1}
omeprazole,Treatment,"{'20.0 mg': 104, '40.0 mg': 13, '3 x 20.0 mg': 2, '2 x 20.0 mg': 25}"
inderal,Treatment,"{'10.0 mg': 1, '20.0 mg': 102, '2 x 20.0 mg': 28, '3 x 20.0 mg': 3}"
acetaminophen plus codeine number 3,Treatment,{'750.0 mg': 1}
megaspore,Treatment,{'1.0 time': 1}
low-fodmap diet,Treatment,"{'1.0 yes': 98, '3 x 1.0 yes': 2, '2 x 1.0 yes': 17}"
medication,Treatment,"{'1.0 yes': 65, '2 x 1.0 yes': 60, '2 x 1.0 pill': 1, '1.0 pill': 1, '3 x 1.0 yes': 1}"
colofac mr,Treatment,"{'1.0 pill': 56, '2 x 1.0 pill': 60, '1.0 yes': 5, '2 x 1.0 yes': 4, '2 x 1.0 pil': 1}"
wear mask,Treatment,"{'1.0 sachet': 20, '2 x 1.0 sachet': 3, '0.67 sachet': 1}"
migraine diet,Treatment,"{'2 x 1.0 glass': 6, '1.0 glass': 7, '3 x 1.0 glass': 1}"
megaspore,Treatment,"{'20.0 drops': 5, '2 x 20.0 drops': 2}"
acetaminophen plus codeine number 3,Treatment,{'1000.0 mg': 2}
inderal,Treatment,{'20.0 mg': 3}
omeprazole,Treatment,"{'20.0 mg': 2, '40.0 mg': 1}"
medication,Treatment,"{'1.0 yes': 2, '2 x 1.0 yes': 1}"
colofac mr,Treatment,"{'2 x 1.0 pill': 2, '1.0 pill': 1}"
wear mask,Treatment,{'1.0 sachet': 2}
carisoprodol,Treatment,{'350 mg': 2}
levocetirizine,Treatment,{'5.0 mg': 2}
alprazolam,Treatment,{'0.25mg': 2}
armodafinil,Treatment,{'200 mg': 2}
atorvastatin,Treatment,{'10 mg': 2}
coffee,Treatment,{'10 cups': 2}
levothyroxine,Treatment,"{'.75 mcg': 2, '100 Almus': 8}"
b-complex,Treatment,{'1 capsule': 2}
tylenol 3,Treatment,{'1 pill': 2}
carisoprodol,Treatment,{'350 mg': 3}
magnesium glycinate,Treatment,{'120 mg': 3}
naproxen,Treatment,{'2 x 500 mg': 3}
b-complex,Treatment,{'1 capsule': 3}
co-q10,Treatment,{'100 mg': 3}
adderall,Treatment,{'2 x 10.0 mg': 3}
atorvastatin,Treatment,{'10 mg': 3}
coffee,Treatment,{'6 cups': 3}
levothyroxine,Treatment,{'100mcg': 3}
tylenol 3,Treatment,{'2 pills': 3}
armodafinil,Treatment,{'200 mg': 1}
levocetirizine,Treatment,{'5.0 mg': 1}
diazepam,Treatment,{'10 mg': 8}
hydroxyzine,Treatment,"{'2 x 10mg': 5, '20 mg': 1}"
propranolol,Treatment,{'1 x 40mg': 3}
vitamin d3,Treatment,{'50.000IE': 3}
advil,Treatment,"{'1 tablet': 1, '4': 1}"
ibuprofen 400mg,Treatment,{'3x 400mg ': 1}
sulfasalazine,Treatment,{'1000 mg': 6}
sulfasalazine,Treatment,{'1000 mg': 3}
sulfasalazine,Treatment,"{'1000 mg': 2, '2 x 500mg': 1}"
sinupret,Treatment,{'2': 1}
fish oil,Treatment,{'4.0 capsule': 1}
vitamin c,Treatment,{'8.0 g': 1}
migraine diet,Treatment,{'2.0 capsule': 1}
alcohol,Treatment,{'1.0 g': 1}
naltrexone,Treatment,"{'2 x 1.5 mg': 13, '2 x 0.5 mg': 14, '2 x 1.0 mg': 15, '1.5 mg': 148, '3.0 mg': 48}"
naltrexone,Treatment,"{'1.5 mg': 114, '2 x 1.5 mg': 28, '3.0 mg': 7}"
